hal_id,title,domain,lang
tel-01325226,Polarimétrie harmonique et spectroscopie de photoionisation attoseconde,phys,fr
hal-02081554,Applications des technologies 3D à la sculpture pariétale magdalénienne. Lectures d’une iconographie reprise mais toujours renouvelée de deux abris sculptés du Magdalénien moyen grâce à l’usage de bibliothèques de formes 3D,shs,fr
hal-04006669,Exploitation pastorale et agraire dans les Pyrénées de l'Antiquité au Moyen Âge (Ossau et Cerdagne),shs,fr
hal-00497265,HISTOIRE D'UNE HACHE A DOUILLE DE L'AGE DU BRONZE OU UNE AUTRE VISION DE LA CORROSION DES BRONZES ARCHEOLOGIQUES,chim,fr
tel-03001284,Réalisation et optimisation de transistors HEMT GaN forte puissance et haute fréquence par technologie de transfert de couches sur substrat hôte,spi,fr
hal-02333099,L'or des Gaulois,shs,fr
halshs-01896935,Diversité des pratiques funéraires et espaces sépulcraux sectorisés au Chasséen ancien sur le site du Crès à Béziers (Hérault) : croisements de données archéologiques et anthropologiques,shs,fr
hal-01891807,"Les Pyrénées au cours du Dernier Maximum Glaciaire : un <i>no man’s land</i> badegoulien ? Nouvelles données sur l’occupation du piémont pyrénéen à partir du réexamen des industries solutréennes de l’abri des Harpons (Lespugue, Haute-Garonne)",shs,fr
hal-02092268,"Une pensée en action, André Leroi-Gourhan et la naissance de la préhistoire moderne",shs,fr
hal-02768234,Rome et la frontière hispanique à l'époque républicaine (IIe –Ier s. av. J.-C.),shs,fr
hal-02012924,"Bitchabé, le village des forgerons",shs,fr
hal-02023247,Autopsie tracéologique des sociétés mésolithiques : vers une reconstitution des systèmes techniques et économiques,shs,fr
hal-02443629,Sources vauclusiennes et fantômes de roche,sdu,fr
hal-03070346,Le travail de l’os à l'Aurignacien ancien : réflexion pour une interprétation techno-économique de l’outillage à partir du matériel de la grotte des Hyènes et de l’abri Dubalen,shs,fr
tel-00349759,De la mouvance identitaire à l'ancrage scientifique des professionnels de l'information-documentation dans l'Enseignement Agricole,shs,fr
hal-04260758,"Dessine moi un train, perception du train par les enfants",shs,fr
hal-03151228,Crise du Covid-19 et gouvernance territoriale de l'accès aux soins :vers un tropisme sur l'échelon communal ?,shs,fr
hal-04258884,"Introduction. « Fragments de Géo », ou la possibilité d’un dialogue",shs,fr
tel-00691503,Conception et réalisation d’un micro-spectromètre dans l’infrarouge,phys,fr
tel-02087295,Diodes nanostructurées pour la détection infrarouge par absorption à deux photons,phys,fr
tel-00680096,Rétines courbes : une approche bio-inspirée de simplification et miniaturisation des systèmes infrarouge,phys,fr
tel-04223122,Reconstruction tomographique en contraste de phase : dans le cadre du projet XPulse,info,fr
tel-04267901,Localisation temporelle et suivi de l'action dans les vidéos de sport amateur,info,fr
halshs-01511041,Les Ançars de la République : la bay‘a au prisme de la laïcité malienne,shs,fr
hal-03053187,"Camélidés, anticorps à domaine unique et coronavirus",sdv,fr
cea-00345465,[Diagnosis of Alzheimer's disease: the contribution of preclinical research],sdv,en
hal-03053181,Modèles primates et innovations thérapeutiques contre les maladies du système nerveux central,sdv,fr
hal-04268545,La mémoire de la source,scco,fr
hal-04268592,Effet de la remédiation cognitive sur les performances cognitives et le fonctionnement psychosocial dans les troubles bipolaires : résultats préliminaires d’une étude contrôlée et randomisée,scco,fr
hal-04264488,La réalité virtuelle comme moyen de sensibilisation aux impacts environnementaux dans le supérieur ?,info,fr
hal-03615083,Le statut de l'action dans les Sciences de Gestion : quelques éléments de réflexion,shs,fr
hal-00134142,Une nouvelle méthode de préparation de l'oxyde Ti2O3,chim,fr
hal-00131027,"Préparation, propriétés cristallographiques et magnétiques des phases K3XO4 (X = V, Cr, Mn)",chim,fr
hal-03776533,Sur de nouveaux conducteurs ioniques de formule Na1+xZr2-xInx(PO4)3 (0 ≤ x ≤ 1.85),chim,fr
hal-03818095,Origine des couplages magnétiques tridimensionnels dans les oxydes de type K2NiF4,chim,fr
halshs-04267348,Écrire avec Schumann,shs,fr
hal-03582859,FONCTIONNEMENT COGNITIF EN CLIMAT TROPICAL,scco,fr
hal-04043136,Administration de l'oxytocine pendant le travail spontané - Recommandation pour la Pratique Clinique 2016,sdv,fr
hal-03788365,Soins primaires et COVID-19 en France : apports d’un réseau de recherche associant praticiens et chercheurs,sdv,fr
hal-03721659,"Vécu des restrictions COVID en postpartum, premiers résultats.",sdv,fr
dumas-03644123,Une forêt pour charpente : enquête avec le bois vert pour explorer les liens entre des charpentiers et des forêts,shs,fr
hal-02461520,Qu’est-ce qu’un territoire ? – à la croisée de la Géographie et de l’Eco-Ethologie pour interroger l’animal,sde,fr
mnhn-02917408,Structures sociales et structures génétiques dans les populations humaines,shs,fr
tel-04263682,Intermédiaires du droit et rencontres impériales entre Afrique(s) et économie-monde,shs,fr
hal-04266608,Quand la science fait mémoire : de l’archéologie à la médecine médico-légale,sde,fr
hal-02990802,Cultures et élevages par monts et par vaux : quelle lecture archéologique ?,shs,fr
hal-02977980,Les exploitations minières de haute Ariège et leuir milieu anthropique. La mine de fer de Rancié,sde,fr
hal-03440702,"Approche multi-méthodes des enceintes néolithiques dans le Centre-Ouest de la France : l'exemple des vallées du Thouet et de la Dive (Deux-Sèvres, Vienne, Maine-et-Loire)",shs,fr
tel-03153424,La Néolithisation du sud de la France. Approche de la variabilité typo-technologique des industries lithiques.,shs,fr
hal-02055069,Massif du Vercors : état des prospections sur les Hauts- Plateaux et les Quatre Montagnes pendant la Préhistoire récente,shs,fr
hal-02080107,"Etude techno-économique et taphonomique de palimpsestes d'occupations : l'exemple de la couche H de l'abri inférieur du Moustier (Dordogne, France)",shs,fr
halshs-02054766,Les pratiques funéraires,shs,fr
tel-04078059,Recherches sur les fortifications des Hautes Steppes (Tunisie) à l'époque byzantine,shs,fr
hal-03851990,Habitants. Construire sa place ici et ailleurs,shs,fr
hal-00869760,Apports des réseaux sociaux dans les SI Une application à la gestion de la relation client,info,fr
hal-01821102,Modèle tensoriel pour l'entreposage et l'analyse des données des réseaux sociaux Application à l'étude de la viralité sur Twitter,info,fr
hal-00710944,Base de Données annotées et Wiki pour la constitution du corpus numérique CARE,info,fr
hal-03265895,Biais de genre dans un système de traduction automatique neuronale : une étude préliminaire,info,fr
hal-01793784,Divergences entre annotations dans le projet Universal Dependencies et leur impact sur l'évaluation de l'étiquetage morpho-syntaxique,info,fr
hal-03975750,"Evaluer, diagnostiquer et analyser la traduction automatique neuronale",info,fr
hal-03701474,Flux d'informations dans les systèmes encodeur-décodeur. Application à l'explication des biais de genre dans les systèmes de traduction automatique.,info,fr
hal-02833760,Recherches sur le melon,sdv,fr
hal-02762000,Recherche de sources de résistance au watermelon chlorotic stunt begomovirus (WMCSV) chez le melon (Cucumis melo L.) et hérédité de la résistance,sdv,fr
hal-02760128,Clonage positionnel du gène de résistance vat (virus aphid transmission) chez le melon,sdv,fr
hal-02816202,Une image des sols de France à travers la Base de Données d'Analyse de Terre.,sdv,fr
hal-02623167,Quels sols demain ? (Editorial),sdv,ca
hal-02805019,Le stockage de carbone dans les sols de France,sdv,fr
hal-02820112,Coordination IGCS 2006 : compte-rendu préliminaire,sdv,fr
hal-02682146,Le programme inventaire gestion et conservation des sols en France,sdv,fr
hal-02576657,Conduire son irrigation en fonction des réserves du sol,sde,fr
hal-02587515,Les politiques publiques,sde,fr
hal-02793699,La qualité des sols et son évolution,sdu,fr
hal-02653281,Les citations du GIS SOL par les médias,sdv,fr
hal-02833377,Politique d'utilisation des sols,sdv,fr
hal-01605255,"Le sol, cet inconnu",sde,fr
hal-01605648,Les méthodes de comptabilisation et de vérification du stockage additionnel de carbone,sdv,fr
hal-02823114,Comment harmoniser des données issues de 2 dispositifs de surveillance de la qualité des sols ?,sdv,fr
hal-02471694,La reconnaissance du régime franquiste au miroir de la Chambre des députés française,shs,fr
hal-02471484,La correspondance dans le monde méditerranéen (XVI-XXe siècles). Pratiques sociales et représentations culturelles,shs,fr
hal-03317736,Bandes plates et cônes de Dirac dans des réseaux électroniques artificiels en nids d’abeilles,phys,fr
hal-01753346,Vivre sur la décharge d’Antananarivo ; regards anthropologiques.,shs,fr
hal-01192053,Proposition d'essais méthodologiques de détermination des Polluants 0rganiques Persistants (POPs) sur un sous échantillon du RMQS,sdv,fr
hal-00336234,Étude de composants micro-ondes accordables en fréquence à base de films minces ferroélectriques de SrBi2Nb2O9,phys,fr
tel-01215337,Nouveaux développements en microscopie électrochimique (SECM) pour l'analyse de surfaces fonctionnalisées,chim,fr
tel-01251708,Synthèse et mise en forme de matériaux nanostructurés pour la photosensibilisation de réactions d’oxydoréduction,chim,fr
tel-01822716,Propriétés photoélectriques de vitrocéramiques et cristaux de chalcogénures,chim,fr
hal-00664785,Un outil pour intégrer la dimension HSE dans la mise en oeuvre de TP en chimie de synthèse,chim,fr
hal-01740140,La liaison halogène [Halogen bonding],chim,tl
tel-00194974,"Complexes superstructurés mixtes Ru/Fe et Ru/Co à ligands polypyridinyles multitopiques : synthèses, caractérisations, propriétés rédox et photorédox.",chim,fr
hal-00801589,Synthèse de particules composites ou hybrides par polymérisation en émulsion,chim,fr
hal-00165838,Les complexes de palladium en synthèse organique Initiation et guide pratique,chim,fr
hal-01774280,Un nouveau système dynamique à utiliser comme nanosupport de médicament à emballage de l’ADN,chim,fr
tel-00627755,"Cristallogenèse, caractérisation spectroscopique et potentialité laser de borates et d'oxyborates de terre rare dopés ytterbium",chim,fr
tel-01170631,Elaboration et étude des conditions de mise en forme de poudres composites métalliques pour des pièces industrielles à vocation électromagnétiques,chim,fr
tel-00565834,"Contribution à l'étude électrochimique du système P2-NaxCoO2 : synthèse et caractérisation de nouveaux oxydes lamellaires ordonnés (A/A')CoO2 (A, A' = Li, Na, Ag)",chim,fr
tel-00504709,Amélioration des performances du quartz par substitution de germanium au silicium dans le réseau cristallin,chim,fr
tel-00436396,Synthèse et propriétés de nouveaux N-hydroxyimides polyaromatiques,chim,fr
hal-00560456,Glyconanoparticules à base de magnétite pour l'hyperthermie liquide magnétique,chim,fr
hal-00381711,L'acide ferrocenylphosphonique: de la molécule aux matériaux organiques-inorganiques electroactifs.,chim,fr
hal-00384010,Process for the preparation of arylamines and heteroaromatic amines via catalytic amination of aryl halides with ammonia,chim,en
hal-00182714,"Emulsification et Polymérisation par Effet Ouzo: Etat de l'Art sur les Techniques de Basculement de Solvant pour Préparer des Nanoparticules, Nanocapsules et Nanocristaux",chim,fr
tel-00395226,GREFFAGE D'AMINES ET DE PHENOLATES SUR DES COPOLYMERES FLUORES POUR L'ELABORATION DE MEMBRANES ELECTROLYTES POUR PILES A COMBUSTIBLE,chim,fr
hal-00997706,L'analyse de cycle de vie et la chimie verte : un regard - sur des outils d'innovation pour un développement durable,chim,fr
hal-00583977,Utilisation des microscopies en champ proche pour la caractérisation électrique de verres hétérogènes,phys,fr
tel-01005016,Étude du comportement dynamique de systèmes catalytiques greffés sur silice.,chim,fr
hal-00381565,Synthèse et carcatérisation d'un ligand de type carbène N-hétérocyclique conjugué avec le système pi d'une porphyrine,chim,fr
tel-02915048,Adsorption des perturbateurs endocriniens lors de la potabilisation : Développement d'une méthodologie d'obtention des paramètres d'équilibre et cinétiques,chim,fr
tel-01956588,Etude multi-échelle d'hydrogels stimulables d'acide hyaluronique pour la délivrance d'insuline,chim,fr
tel-01148159,Le diisopropylaminoborane : un agent de borylation alternatif pour la pformation de liaison carbone-bore. Etude de réactivité et développement de nouvelles méthodologies.,chim,fr
tel-01941709,Maladie d'Alzheimer et polyphénols : effet des tanins sur la phosphorylation de la protéine Tau,chim,fr
tel-01827244,"Transformations de terpénoïdes : 1. Réarrangements moléculai res et réactions d’oxydation de dérivés du longipinène, 2. Hémisynthèse de labdanes diterpénoïdes",chim,fr
hal-01138937,Identification de composés phénoliques extraits de deux plantes de la pharmacopée ivoirienne,chim,fr
hal-00523608,Sonde à fibre optique pour la spectroscopie de corrélation de fluorescence : l'analyse des dynamiques de fluorescence devient portable,phys,fr
tel-01416787,Synthèse et structuration de disulfure de germanium en présence de liquides ioniques et de tensioactifs,chim,fr
tel-01408453,"Molécules entrelacées : conception, photocapture et commutation photoinduite",chim,fr
tel-00402631,Etude théorique de la diffusion de l'oxygène dans des oxydes diélectriques,chim,fr
hal-00159516,Étude par modélisation DFT des réactions avec O2 utilisées dans la cellule de collisions / réactions d'un ICP-MS pour supprimer l'interférence isobarique 90Zr/90Sr. Application à la mesure directe du 90Sr dans des solutions de combustibles nucléaires,phys,fr
hal-00163751,Influence de la température sur le couple rédox Ce(IV) / Ce(III) en milieu Na2CO3 / NaHCO3 concentré entre 15 et 50°C,phys,fr
hal-00271303,Intérêt du couplage de l'électrophorèse capillaire en mode frontal et de la spectrométrie de masse pour la caractérisation des complexes non-covalents glucide/protéine,chim,fr
tel-04189281,Synthèse de (co)polymères biosourcés par polymérisation radicalaire (contrôlée),chim,fr
tel-02612242,"Caractérisation globale d'explosifs et de substances connexes (polymères, liants et plastifiants) à l'état de traces sur des prélèvements solides reposant sur la spectrométrie de masse à haute-résolution",chim,fr
tel-01611507,Synthèse de complexes bioinspirés de Mo et W catalyseurs pour la réduction des protons,chim,fr
hal-03797933,La diffusion de neutrons,chim,fr
tel-03182048,Développement de cellules solaires pérovskites semi-transparentes de type P-I-N dans la perspective d'une application tandem,chim,fr
tel-03662479,Vers la synthèse biomimétique de pigments fongiques : la sclérocitrine et la chalcitrine. Etude des métabolites de Scleroderma citrinum,chim,fr
tel-03882039,Étude des supercondensateurs par dynamique moléculaire : un modèle tout-atome et polarisable de l'électrolyte,chim,fr
ineris-03239676,Déploiement de micro-capteurs de qualité de l’air dans les logements pour une campagne nationale - contraintes et opportunités,sde,fr
hal-02923027,Sur les traces de l'argent du Potosi,chim,fr
hal-02923979,Un sous-ensemble du monnayage des Osismes identifié à partir de monnaies inédites découvertes sur l'île d'Ouessant (Finistère),chim,fr
tel-03665791,Structure et propriétés d'hydrogels à base de polyélectrolytes cationiques de type ionène et de nano-plaquettes d'argile,chim,fr
hal-02925391,Examen et analyse élémentaire de bijoux étrusques de la collection Campana,chim,fr
tel-03139828,Evolution de la structure des minéraux argileux lors de leurs interactions avec des tensioactifs anioniques,sdu,fr
tel-03533021,Fonctionnalisation de nanoparticules magnétiques par des peptides cationiques : vers un accès au cytosol,chim,fr
hal-01148547,Filtres hyperfréquences agiles en fréquence à base de films perovskites oxynitrures,spi,fr
hal-01162193,Activités autour des pérovskites hybrides sur le site Rennais,phys,fr
hal-00437522,Croissances de couches minces de KTN par ablation laser pulsée : influence de dopants sur la structure et les propriétés diélectriques,chim,fr
hal-00436618,Dispositifs agiles à base de couches minces ferroélectriques de KTN sous fort champ électrique,chim,fr
tel-01948671,Catalyseurs performants pour le traitement de la pollution organique azotée par Oxydation en Voie Humide Catalytique,chim,fr
hal-03499216,Development of Sampling and Analysis Methods to Identify and Quantify Gas Emissions in the Sewerage Network Développement de Méthodes,sdu,en
tel-00833320,Nouveaux carbones mésostructurés comme supports de nanoparticules d’or pour des oxydations sélectives aérobies,chim,fr
tel-01811479,Fonctionnalisation des Polycarbohydrates par Télomérisation avec les Diènes (Butadiène et Isoprène),chim,fr
hal-02107586,Study of lithium bromide crystallization in water in a project of inter-seasonal heat storage process,spi,en
hal-00174583,Impact des conditions de préparation des catalyseurs à base d'or sur leurs performances dans l'oxydation voie humide catalytique de l'acide succinique,sde,fr
hal-00603959,Echange F/OH dans les zéolithes issues de synthèse.,chim,fr
hal-00204335,Combustion catalytique du méthane sur des catalyseurs à base de palladium : rôle du support sur la stabilité de PdO et la résistance du catalyseur aux poisons soufrés,sde,fr
tel-00360195,Contrôle de la sélectivité des réactions d'hydrodésulfuration et d'hydrogénation en hydrotraitement: Étude cinétique sur des essences craquées modèles,chim,fr
ujm-00374951,Couplage photocatalyse-complexants macrocycliques pour un traitement spécifique des effluents aqueux,chim,fr
hal-00298025,Catalyseurs bimétalliques à base d'iridium pour l'ouverture de cycles naphténiques,sde,fr
hal-00273490,Maîtrise du risque hydrogène dans une centrale nucléaire en cas d'accident grave : combustion catalytique de l'hydrogène en conditions représentatives,sde,fr
hal-00274339,Désorption en température programmée intermittente (DTPI). Application à la caractérisation des groupements oxygénés à la surface de matériaux carbonés utilisés pour le traitement de l'eau,sde,fr
hal-00584453,Modélisation aérodynamique et identification d'un concept de drone à birotor coaxial,spi,fr
hal-00204442,"Apport de la calorimétrie à l'étude des réactions de production, stockage et utilisation de l'hydrogène",sde,fr
tel-01158411,Nouveaux iodanes chiraux pour des réactions d’oxygénation asymétriques,chim,fr
tel-00952228,"Ingéniérie, synthèse et étude de chromophores organiques et organométalliques pour cellules solaires à colorant",chim,fr
hal-02116112,Collisions moléculaires en phase gazeuse,phys,fr
hal-03280877,Dynamique et Impact des Perturbateurs endocriniens et des composés Pharmaceutiques issus des élevages agricoles. Rapport final.,sde,fr
hal-02126507,"Les terres rares, et après ?",chim,fr
hal-02126498,"Des terres rares moins polluantes ?,",chim,fr
tel-01459525,Synthèse de nouveaux inducteurs chimiques de la maladie de Parkinson : étude relation structure/activité,sdv,fr
tel-00610387,Films polymères minces à base de méthacrylate de glycidyle pour l'élaboration d'interfaces immunoréceptrices : étude par résonance de plasmon de surface,chim,fr
tel-00599399,"Élaboration et caractérisation d'alliages hydrurables de type ABx (A=Pr, Nd, La, Mg ; B=Ni; x=3, 3.5, 3.8, 5) en vue de leur utilisation comme matière active pour électrode négative d'accumulateurs NiMH",spi,fr
tel-00266187,Polymères Réactifs à Base d'Isocyanates Bloqués : Développement de Méthodologies de Synthèses pour la Bioconjugaison,chim,fr
tel-00804248,Élaboration de copolymères amphiphiles à base de poly (3-hydroxyalcanoate)s,spi,fr
tel-00721176,Étude des mécanismes de déchloruration d'objets archéologiques ferreux d'origine sous-marine,chim,fr
tel-00807936,Étude de l'élimination du chrome VI par adsorption sur l'alumine activée par dialyse ionique croisée,chim,fr
hal-00172672,Caractérisation par RMN du solide des matrices de stockage solide de l'hydrogène,phys,fr
tel-03768895,"Modélisations et caractérisations des propriétés de nouveaux absorbeurs solaires II-IV-N₂ (II = Mg ou Zn, IV = Ge ou Sn)",spi,fr
tel-01143034,Effet des défauts d'implantation sur la corrosion des aciers inoxydables austénitiques en milieu primaire des réacteurs à eau pressurisée,spi,fr
hal-02482313,Sur le contrôle Ad-Hoc et son effet sur le transport d'un scalaire passif,spi,fr
tel-00564062,Propriétés mécaniques des verres métalliques. Mise en forme et applications,spi,fr
tel-03336565,Transformation de la cellulose en bioproduits : une approche intégrée couplant la catalyse enzymatique et la catalyse hétérogène,chim,fr
tel-02641212,Vers la conception de nouveaux catalyseurs d'hydrogénation sélective,chim,fr
tel-02860259,"Direct carboxylation of methanol into dimethyl carbonate over ceria/zirconia catalysts: structure-activity relationship, mechanistic and kinetic study",chim,en
tel-00809196,Synthèse de matériaux nano structurés dans des solvants non aqueux,chim,fr
hal-00976688,Actualités et citoyenneté à l'ère numérique : présentation,shs,fr
hal-02317591,La “39th FGMR Annual Discussion Meeting 2017”: La Spectroscopie Magnétique Franco-Allemande dans tous ses “Etats”!,chim,fr
tel-01127952,"Cristallogenèse et caractérisations physico-chimiques des solutions solides supraconductrices La2-xSrxCuO4 et La1,6-xNd0,4SrxCuO4",chim,fr
tel-01552308,Synthèse de complexes binucléaires de fer pour activation réductrice du dioxygène : vers de nouveaux catalyseurs d'oxydation bio-inspirés,chim,fr
tel-02528816,Influence de l’environnement sur la commutation et la bistabilité thermique de micro- et de nanoparticules à transition de spin,chim,fr
tel-01071035,"Des complexes cage aux nanoparticules, nouveaux catalyseurs pour la production du dihydrogène",chim,fr
tel-01070636,Synthèse de carbènes N-hétérocycliques chiraux et applications en catalyse asymétrique,chim,fr
tel-01024285,Etude des mécanismes de recristallisation de nouveaux alliages à base de Ni,chim,fr
tel-00769926,Comportement à l'oxydation des verres métalliques massifs à base de zirconium,chim,fr
tel-00709175,Complexes cobalt-oxime pour la production d'hydrogène électrolytique,chim,fr
tel-00767178,Optimisation d'un code de dynamique des dislocations pour l'étude de la plasticité des aciers ferritiques,spi,fr
tel-01292244,"Etude des liaisons entre éléments Nickel-Titane en vue d'élaboration de matériaux architecturés : réalisation, caractérisation, métallurgique et mécanique",spi,fr
tel-00805111,Adhérence d'une interface structurée polymère / silicium pour l'encapsulation par transfert de film : caractérisation expérimentale et modélisation,spi,fr
tel-00961955,Modélisation des verres d 'aluminosilmicates de calcium par dynamique moléculaire : Structure et dynamique.,spi,fr
tel-03506248,"Complexes de fer(II) et de cobalt(II) de basse coordinance : synthèses, caractérisations et applications en réaction d’hydroamination des alcènes",chim,fr
cea-03671270,Développement de la SPICPMS : comparaison avec la SAXS,chim,fr
hal-01624645,Modélisation 2D en champ complet de la croissance de grains dans les aciers ODS : level-set versus Monte-Carlo,spi,fr
hal-02441906,Extraction des produits de fission et actinides mineurs par les monoamides: approche expérimentale et modélisation,phys,fr
tel-00665109,Synthèse et fonctionnalisation des nanocristaux émettant dans le proche infrarouge pour l'imagerie biologique,chim,fr
tel-01499907,Etude théorique de la translocation de biomolécules à travers une membrane fine,phys,fr
tel-01688282,Chimie de surface de nanoparticules de ruthénium : approches théoriques,chim,fr
tel-02498310,Nanoparticules bimétalliques combinant propriétés catalytiques et physiques pour la valorisation du CO2 et de la biomasse,chim,fr
tel-01162409,Application de la spectroscopie d’impédance électrochimique à la caractérisation et au diagnostic de microbatteries tout solide,spi,fr
tel-03847698,Synthèses sélectives d’isoxazolines et isoxazoles phosphonates : compétition de C- vs. O-alkylation et cycloadditions d’ynamido-phosphonates,chim,fr
hal-02384688,Laboratoires sur puce dédiés à la chimie - Conception,spi,fr
hal-00449170,Slag-free MIG-MAG Flux-cored wire contining lithium with CO2-based gas and Method for MIG-MAG Electric-arc Welding using a slag-free flux-cored wire,phys,en
hal-01280220,Chauffage par effet plasmon pour la désorption localisée de cellules capturées sur une biopuce,spi,fr
hal-01362925,Utilisation d’accélérateur à bobines d’induction pour investiguer le comportement de capteurs de choc,spi,fr
tel-01758247,Élaboration de composites Al/B4C pour application de protection balistique,spi,fr
hal-03848425,Prédiction objective de l'intelligibilité de la parole captée par des microphones non conventionnels grâce à l'apprentissage profond,phys,fr
hal-00423768,Viscoélasticité linéaire de Nanotubes de Carbone dispersés dans une matrice PDMS,chim,fr
hal-00423962,Effets de la composition de polyuréthanes segmentés thermoplastiques sur leur nano-structuration avec ou sans précisaillement,chim,fr
hal-01892335,Développement et intégration sur substrat souple d'une bobine imprimée dédiée à la recharge sans fil du patch électronique. Projet SACHA: rapport année 3,spi,fr
hal-00849377,Résonateur fibré de facteur Q extrême pour la réalisation d'oscillateurs optoélectroniques,spi,fr
hal-01165721,Oscillateur optoélectronique: Modélisation et Amélioration des Performances,spi,fr
hal-03812514,La transition environnementale et numérique de l’agriculture française,sde,fr
hal-03459155,Les « systèmes micro-physiologique » : des outils pour modéliser le vivant,spi,fr
hal-04194147,Gayatri Spivak et Assia Djebar. Du genre impossible : l'autobiographie en situation post-coloniale,scco,fr
hal-03628713,Au pays des merveilles : quand l’impossible fait rêver,shs,fr
hal-02682073,Diabrotica débarqua trois fois (au moins!),sdv,fr
hal-02696698,Edwardsiana rosae devient-elle un ravageur ?,sdv,fr
hal-03910508,Alimentation et bilinguisme dans l’Égypte de l’Antiquité tardive : l’apport des glossaires gréco-coptes (dernier quart du VIe-VIIe/VIIIe siècle),shs,fr
halshs-03912744,"Introduction : Les écrivains et la politique : je t’aime, je te hais",shs,fr
halshs-03914514,Le tournant empirique des études littéraires,shs,fr
halshs-03663279,Saisie-attribution : notion de créance à exécution successive,shs,fr
hal-03882016,Horizon et questionnements sur l'évaluation environnementale et sociale des propositions de matériaux naturels dans la construction contemporaine,spi,fr
hal-04004683,"Les incatalogables de la littérature : Michel Butor, Pascal Quignard, Claude Simon",scco,fr
tel-04164750,Les inrockuptibles 1984-2010 : contribution à l' histoire sociale et culturelle des médiations musicales,shs,fr
halshs-03887804,Titres exécutoires : actes notariés alsaciens mosellans,shs,fr
hal-03961902,"Parlez de mes livres, publicités et stratégies éditoriales chez Blaise Cendrars",shs,fr
hal-03920300,L'inscrit s'édite,info,fr
hal-03876894,Les représentations de la France chez les étudiants sud-coréens de licence (2016-2022),shs,fr
hal-03114591,Perception et apprentissage de représentations,info,fr
hal-02815184,Trichinelloses,sdv,it
hal-04084397,"Sartrouville (Yvelines), 2 rue Gabriel Péri - 96 et 106 rue Voltaire : rapport de diagnostic",shs,fr
hal-03977577,Conditions de modification des plans d'urbanisme et évaluation environnementale,shs,fr
hal-04004888,Informels alphabets. Claude Simon et Gastone Novelli,scco,ca
hal-04004915,Les genèses insolentes du lavis,scco,fr
hal-03539927,Mira textilis arte : le motif du tissu brodé dans quelques poèmes de l'Antiquité tardive,shs,fr
hal-02681081,L'importance du pollen pour l'abeille domestique. II: Incidence sur le comportement et la physiologie.,sdv,fr
hal-02161440,Modélisation par tranches horaires des habitudes de vie de personnes âgées pour l'aide à la prise de décision,spi,fr
hal-02793685,L’introduction de l’écureuil de Corée (<em>Tamias sibiricus</em>) en Ile-de-France : rôle dans le risque de transmission de la borreliose de Lyme en Forêt de Sénart,sdv,fr
anses-03514426,Antibiotiques et résistance bactérienne : pistes d'actions pour ancrer les progrès de 2020,sdv,fr
anses-00488099,Les méthodes de détection de la résistance à la pénicilline G chez Staphylococcus spp,sdv,fr
hal-03628701,Du professeur Cosinus au savant Diplodocus : quelques machines pour retourner à l’Âge de pierre,shs,fr
hal-03736483,"Effets de désynchronisation sur le comportement déterministe, en bruit de phase et chaotique d’un oscillateur opto-électronique couplé",spi,fr
hal-00242309,Filtrage par multicouches nanostructurés,phys,fr
hal-04051805,Isabelle Landry-Deron (éd.) La Chine des Ming et de Matteo Ricci (1552-1610),shs,fr
hal-04089286,Les chefs des services de renseignement sud-coréen de 1961 et 1993,shs,fr
halshs-04010972,Entre dévotion religieuse et stratégie politique,shs,fr
halshs-04010897,À la rescousse des naufragés de l’île de Bigeum (avril-mai 1851),shs,fr
halshs-03900069,Une religion d'État,shs,fr
hal-03910427,La « cérémonie de déposition de l’habit royal (安御衣) » au Koryŏ (918-1392),shs,fr
hal-00598484,Le petit monde de Tchouang-Tseu,shs,fr
hal-00663486,Guerre de résistance en Chine et à Taïwan,shs,fr
hal-02468023,Application de resolution search au RCPSP,info,fr
hal-03595367,Ordonnancement des contacts Search And Rescue dans une constellation de satellites de géopositionnement,info,fr
hal-03010078,Programmation linéaire en nombres entiers pour l'ordonnancement de projet multi-compétence avec préemption partielle,info,fr
tel-01233531,"Influence des effets de forme et de taille des cavités, et de l'anisotropie plastique sur la rupture ductile",phys,fr
hal-01178496,Analyse de sécurité des box ADSL,info,fr
hal-02136634,Méthode exacte pour un problème d’ordonnancement continu avec contrainte énergétique,info,fr
hal-00987323,L'entreprise virtuelle Biotika de l'ISIFC ou les grands principes d'une ingénierie pédagogique innovante en relation directe avec les entreprises,spi,fr
hal-03058038,"La Renaissance et l'orientalisme ""turquesque",shs,fr
hal-01322880,Abyme : un voyage au coeur des hyperviseurs récursifs,info,fr
hal-01493450,Tests d’intégrité d’hyperviseurs de machines virtuelles à distance et assisté par le matériel,info,fr
hal-03304200,Les merveilles de la Nature vues par Hildegarde de Bingen,shs,fr
hal-01201137,"Confiance, justification et controverse sur les OGM en Europe",shs,fr
hal-03314656,"Guillaume l'Anglais, le frondeur de l'uroscopie médiévale (XIIIe siècle), Edition commentée et traduction du De urina non visa",shs,fr
hal-00005791,Cohomologie de Chevalley des graphes vectoriels,math,fr
hal-03546108,Des souris et des vaches capables de percevoir des émotions humaines grâce aux odeurs,sdv,fr
halshs-01446008,Émancipation et disproportion : pour une problématisation de la notion de culture en sémiotique,shs,fr
halshs-03318047,« C’est nous qui punissons ». Quels enjeux d’un discours muséal sur les prisons ?,shs,fr
